メーカー,車種,年式,シフト,走行,型式,評価,価格,更新年月,グレード,排気量,車検,色,装備,グレード_fixed,排気量_fixed,車検_fixed,色_fixed,装備_fixed
テスラ,ロードスター 5D 4WD,2022,ＡＴ,21,YL3YPT,5 - すごくきれい,336 ～ 341,2025年06月,パフォーマンス,,8.1,グレー,000 AC AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,12,YL1YT,5 - すごくきれい,290 ～ 294,2025年06月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,31,3L13B,5 - すごくきれい,200 ～ 204,2025年06月,スタンダードレンジプラス,,8.4,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,8,3L23,5 - すごくきれい,231 ～ 235,2025年06月,,,8.7,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2023,ＣＡＴ,24,3L13T,5 - すごくきれい,242 ～ 246,2025年06月,ＲＷＤ,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,12,3L23,5 - すごくきれい,230 ～ 235,2025年06月,,,8.4,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,40,YL1YT,4 - きれい,250 ～ 255,2025年06月,,,7.8,シルバー,000 AC NV TV AW SR 革,,,,,
テスラ,ロードスター 2WD,2022,ＣＡＴ,36,YL1YT,4 - きれい,251 ～ 254,2025年06月,,,7.12,シルバー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,34,3L13,5 - すごくきれい,208 ～ 213,2025年06月,スタンダードレンジプラス,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,51,3L13,5 - すごくきれい,158 ～ 161,2025年06月,スタンダードレンジプラス,,7.8,パール,000 AC AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,35,3L13,5 - すごくきれい,188 ～ 191,2025年06月,スタンダードレンジプラス,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,ロードスター 2WD,2022,ＣＡＴ,12,YL1YT,5 - すごくきれい,290 ～ 293,2025年06月,,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,28,3L23B,5 - すごくきれい,219 ～ 221,2025年06月,ロングレンジ,,8.9,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＣＡＴ,15,3L23T,5 - すごくきれい,257 ～ 259,2025年06月,,,7.9,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＡＴ,11,YL3YPT,5 - すごくきれい,348 ～ 353,2025年06月,パフォーマンス,,8.1,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2024,ＡＴ,7,3L24PT,5 - すごくきれい,422 ～ 427,2025年06月,,,9.5,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,69,3L23,5 - すごくきれい,173 ～ 177,2025年06月,ロングレンジ ＡＷＤ,,8.8,紺,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,51,3L23,5 - すごくきれい,206 ～ 209,2025年06月,ロングレンジ ＡＷＤ,,8.8,白,000 AC AW 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,90,3L23,4 - きれい,142 ～ 148,2025年06月,ロングレンジ ＡＷＤ,,8.8,黒,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,63,3L23B,4 - きれい,211 ～ 214,2025年06月,ロングレンジ,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,15,3L23T,5 - すごくきれい,248 ～ 254,2025年06月,,,,赤,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,43,3L23P,4 - きれい,200 ～ 206,2025年06月,パフォーマンス,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＡＴ,34,YL3YPT,5 - すごくきれい,326 ～ 330,2025年06月,パフォーマンス,,7.11,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2024,ＡＴ,7,3L23T,5 - すごくきれい,453 ～ 456,2025年06月,,,9.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,50,3L13,5 - すごくきれい,145 ～ 151,2025年06月,スタンダードレンジプラス,,7.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2024,ＡＴ,25,5 - すごくきれい,733 ～ 736,nan,2025年06月,ロングレンジ,,9.2,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 4WD,2017,ＡＴ,80,5 - すごくきれい,294 ～ 298,nan,2025年06月,,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2019,ＡＴ,33,3L13,5 - すごくきれい,181 ～ 186,2025年06月,スタンダードレンジプラス,,8.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,43,3L23,5 - すごくきれい,210 ～ 214,2025年06月,,,8.7,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,45,3L23B,5 - すごくきれい,209 ～ 213,2025年06月,ロングレンジ,,8.9,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,31,3L23,5 - すごくきれい,234 ～ 239,2025年06月,,,8.7,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2019,ＡＴ,46,4 - きれい,290 ～ 293,nan,2025年06月,１００Ｄ,,8.5,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,19,YL1YT,5 - すごくきれい,323 ～ 329,2025年06月,,,7.7,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,29,3L23B,5 - すごくきれい,228 ～ 234,2025年06月,ロングレンジ,,,黒,000 AC SR 革,,,,,
テスラ,モデル３ 4WD,2023,ＡＴ,10,3L23PT,4 - きれい,257 ～ 262,2025年06月,,,8.3,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2019,ＡＴ,62,3L23P,5 - すごくきれい,172 ～ 175,2025年06月,パフォーマンス,,9.6,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,21,3L23,5 - すごくきれい,243 ～ 247,2025年06月,,,8.7,白,000 AC NV TV AW,,,,,
テスラ,モデルＹ 5D 2WD,2023,ＣＡＴ,25,YL1YT,5 - すごくきれい,281 ～ 286,2025年06月,ＲＷＤ,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,46,3L23,5 - すごくきれい,202 ～ 205,2025年06月,,,8.1,白,000 AC NV TV AW SR,,,,,
テスラ,モデル３ 5D 2WD,2023,ＡＴ,6,3L13T,5 - すごくきれい,354 ～ 358,2025年06月,ＲＷＤ,,8.9,黒,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,21,3L23,5 - すごくきれい,243 ～ 247,2025年06月,,,8.7,白,000 AC NV TV AW,,,,,
テスラ,モデルＹ 4WD,2024,ＡＴ,9,YL3YPT,5 - すごくきれい,263 ～ 268,2025年06月,,,8.12,パール,000 AC,,,,,
テスラ,モデル３ 4WD,2023,ＡＴ,11,3L23T,5 - すごくきれい,326 ～ 330,2025年06月,,,9.2,グレー,000 AC NV TV 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＣＡＴ,0,3L23P,5 - すごくきれい,256 ～ 260,2025年06月,パフォーマンス,,7.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,180,3L23,3 - 普通,135 ～ 139,2025年06月,,,,黒,000 AC NV TV AW,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,146,4 - きれい,154 ～ 158,nan,2025年06月,７５Ｄ,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2015,ＡＴ,51,SL2S2A,5 - すごくきれい,175 ～ 181,2025年06月,Ｐ８５Ｄ,,,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,178,3L23,-1 - 修復歴あり,140 ～ 145,2025年06月,,,,パール,000 AC NV TV 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,37,3L23,5 - すごくきれい,212 ～ 217,2025年06月,,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2018,ＣＡＴ,64,5 - すごくきれい,258 ～ 260,nan,2025年06月,１００Ｄ,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,50,3L23B,5 - すごくきれい,201 ～ 204,2025年06月,ロングレンジ,,8.5,グレー,000 AC SR 革,,,,,
テスラ,モデルＸ 4WD,2020,ＡＴ,9,5 - すごくきれい,625 ～ 630,nan,2025年06月,,,7.11,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,35,3L13,5 - すごくきれい,177 ～ 180,2025年06月,スタンダードレンジプラス,,7.10,パール,000 NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,35,YL1YT,5 - すごくきれい,286 ～ 292,2025年06月,,,7.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,36,YL1YT,5 - すごくきれい,277 ～ 281,2025年06月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,11,3L13,5 - すごくきれい,180 ～ 183,2025年06月,スタンダードレンジプラス,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,78,3L23,5 - すごくきれい,194 ～ 197,2025年06月,,,8.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2015,ＡＴ,177,SL1S,3 - 普通,78 ～ 83,2025年06月,85,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,25,3L13,5 - すごくきれい,182 ～ 187,2025年06月,スタンダードレンジプラス,,9.3,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＡＴ,12,YL3YPT,5 - すごくきれい,330 ～ 334,2025年06月,パフォーマンス,,7.7,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2016,ＡＴ,38,5 - すごくきれい,245 ～ 249,nan,2025年06月,９０Ｄ,,8.12,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,53,3L13B,4 - きれい,164 ～ 167,2025年06月,スタンダードプラス,,8.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,44,3L23,5 - すごくきれい,216 ～ 219,2025年06月,,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,57,3L23,4 - きれい,191 ～ 197,2025年06月,,,7.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,33,3L13T,5 - すごくきれい,203 ～ 208,2025年06月,,,,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,67,3L23,5 - すごくきれい,189 ～ 193,2025年06月,,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,20,3L23B,4 - きれい,223 ～ 226,2025年06月,ロングレンジ,,8.10,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2025,ＡＴ,7,3L13T,5 - すごくきれい,358 ～ 363,2025年06月,ＲＷＤ,,10.1,ワイン,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,20,3L13,5 - すごくきれい,272 ～ 274,2025年06月,スタンダードレンジプラス,,8.2,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＡＴ,36,YL3YT,5 - すごくきれい,313 ～ 317,2025年06月,,,8.4,黒,000 AC NV TV SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＡＴ,8,YL3YT,5 - すごくきれい,331 ～ 333,2025年06月,,,8.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,21,3L23B,5 - すごくきれい,238 ～ 241,2025年06月,ロングレンジ,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,87,3L23,5 - すごくきれい,187 ～ 193,2025年06月,,,7.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2023,ＡＴ,16,3L13T,5 - すごくきれい,242 ～ 246,2025年06月,ベースグレード,,8.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＡＴ,27,YL1YT,5 - すごくきれい,299 ～ 304,2025年06月,,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＣＡＴ,28,YL1YT,5 - すごくきれい,249 ～ 253,2025年06月,ベースグレード,,,白,000 AC,,,,,
テスラ,モデルＸ 5D 4WD,2018,ＡＴ,29,4 - きれい,301 ～ 304,nan,2025年06月,７５Ｄ,,,シルバー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2019,ＣＡＴ,41,3L23P,5 - すごくきれい,204 ～ 209,2025年06月,パフォーマンス,,7.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,71,3L23,5 - すごくきれい,180 ～ 183,2025年06月,,,8.2,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,36,3L23,5 - すごくきれい,209 ～ 213,2025年06月,,,7.9,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,68,3L23T,4 - きれい,190 ～ 194,2025年06月,,,,紺,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,22,3L23,5 - すごくきれい,217 ～ 219,2025年06月,,,7.7,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2018,ＡＴ,12,5 - すごくきれい,188 ～ 192,nan,2025年06月,75,,8.2,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,43,3L23T,5 - すごくきれい,235 ～ 238,2025年06月,,,9.5,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,15,3L23,5 - すごくきれい,245 ～ 248,2025年06月,,,8.1,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,33,3L23P,5 - すごくきれい,234 ～ 237,2025年06月,パフォーマンス,,8.8,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,68,3L13,5 - すごくきれい,179 ～ 184,2025年06月,スタンダードレンジプラス,,7.6,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,71,3L23,5 - すごくきれい,198 ～ 203,2025年06月,,,8.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,46,3L23,5 - すごくきれい,221 ～ 226,2025年06月,,,8.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＣＡＴ,18,3L23,5 - すごくきれい,208 ～ 212,2025年06月,,,8.4,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,12,3L23B,5 - すごくきれい,238 ～ 240,2025年06月,ロングレンジ,,8.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2020,ＡＴ,61,3L23,4 - きれい,200 ～ 203,2025年06月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,27,3L13T,5 - すごくきれい,210 ～ 215,2025年06月,,,7.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,119,4 - きれい,220 ～ 224,nan,2025年06月,９０Ｄ,,8.4,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2024,ＡＴ,4,3L13T,5 - すごくきれい,426 ～ 429,2025年06月,ＲＷＤ,,9.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2024,ＣＡＴ,8,YL3YT,5 - すごくきれい,298 ～ 303,2025年06月,,,9.3,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,62,3L23P,5 - すごくきれい,202 ～ 204,2025年06月,パフォーマンス,,,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,36,YL1YT,5 - すごくきれい,249 ～ 253,2025年06月,,,,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 4WD,2017,ＡＴ,114,4 - きれい,185 ～ 190,nan,2025年05月,,,,シルバー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,31,3L13,5 - すごくきれい,164 ～ 168,2025年05月,スタンダードレンジプラス,,,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,56,3L13T,5 - すごくきれい,199 ～ 203,2025年05月,,,8.12,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,52,3L23,5 - すごくきれい,213 ～ 215,2025年05月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2017,ＡＴ,76,5 - すごくきれい,157 ～ 161,nan,2025年05月,75,,,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,41,3L23B,5 - すごくきれい,222 ～ 226,2025年05月,ロングレンジ,,8.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,26,YL1YT,5 - すごくきれい,257 ～ 260,2025年05月,,,7.7,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 4WD,2023,ＡＴ,19,XLA,5 - すごくきれい,757 ～ 762,2025年05月,,,9.1,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2024,ＡＴ,21,3L23T,4 - きれい,368 ～ 371,2025年05月,,,9.6,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 2WD,2014,ＡＴ,94,SL1SA,4 - きれい,119 ～ 124,2025年05月,85,,7.10,紺,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＡＴ,16,3L23P,5 - すごくきれい,239 ～ 243,2025年05月,パフォーマンス,,8.11,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,40,YL1YT,4 - きれい,235 ～ 240,2025年05月,,,7.10,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,6,3L13T,5 - すごくきれい,233 ～ 239,2025年05月,,,,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＡＴ,111,4 - きれい,222 ～ 226,nan,2025年05月,１００Ｄ,,8.3,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,24,3L13,5 - すごくきれい,202 ～ 206,2025年05月,スタンダードレンジプラス,,8.7,グレー,000 AC NV TV SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2024,ＡＴ,8,YL3YPT,5 - すごくきれい,351 ～ 354,2025年05月,パフォーマンス,,9.5,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2022,ＡＴ,30,3L23T,5 - すごくきれい,267 ～ 272,2025年05月,,,,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,38,3L13T,5 - すごくきれい,188 ～ 192,2025年05月,,,7.4,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,75,3L23,5 - すごくきれい,190 ～ 192,2025年05月,,,8.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,33,3L23B,5 - すごくきれい,237 ～ 242,2025年05月,ロングレンジ,,8.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 5D 4WD,2015,ＡＴ,89,SL2SA,4 - きれい,128 ～ 132,2025年05月,８５Ｄ,,8.4,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＡＴ,27,YL1YT,4 - きれい,259 ～ 264,2025年05月,ベースグレード,,7.10,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,42,YL1YT,5 - すごくきれい,285 ～ 291,2025年05月,,,7.11,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,42,YL1YT,5 - すごくきれい,287 ～ 289,2025年05月,,,8.2,黒,000 AC AW 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＣＡＴ,62,3L23P,5 - すごくきれい,224 ～ 229,2025年05月,パフォーマンス,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2023,ＣＡＴ,26,YL1YT,5 - すごくきれい,270 ～ 276,2025年05月,,,8.1,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2023,ＣＡＴ,25,YL3YPT,5 - すごくきれい,326 ～ 330,2025年05月,パフォーマンス,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 5D 4WD,2022,ＣＡＴ,53,YL3YPT,4 - きれい,258 ～ 262,2025年05月,パフォーマンス,,7.7,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,8,3L13T,5 - すごくきれい,213 ～ 218,2025年05月,,,7.4,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,33,3L13B,5 - すごくきれい,202 ～ 205,2025年05月,スタンダードレンジプラス,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,34,3L13,5 - すごくきれい,205 ～ 211,2025年05月,スタンダードレンジプラス,,8.8,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2021,ＡＴ,109,3L23B,4 - きれい,156 ～ 161,2025年05月,ロングレンジ,,,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 4WD,2020,ＣＡＴ,73,3L23P,4 - きれい,183 ～ 187,2025年05月,パフォーマンス,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,71,3L13,5 - すごくきれい,167 ～ 171,2025年05月,スタンダードレンジプラス,,8.2,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2019,ＣＡＴ,41,3L13,4 - きれい,158 ～ 163,2025年05月,スタンダードレンジプラス,,8.9,青,000 AC SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2019,ＣＡＴ,98,4 - きれい,305 ～ 309,nan,2025年05月,１００Ｄ,,8.3,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 2WD,2021,ＡＴ,4,3L13B,5 - すごくきれい,226 ～ 230,2025年05月,,,8.5,赤,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＳ 4WD,2018,ＣＡＴ,55,5 - すごくきれい,183 ～ 186,nan,2025年05月,,,8.8,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2024,ＡＴ,2,3L13T,5 - すごくきれい,366 ～ 369,2025年05月,ＲＷＤ,,9.12,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＣＡＴ,16,3L13,5 - すごくきれい,220 ～ 224,2025年05月,スタンダードレンジプラス,,8.12,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 4WD,2020,ＡＴ,30,-1 - 修復歴あり,329 ～ 333,nan,2025年05月,,,8.4,黒,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,28,3L13,4 - きれい,179 ～ 181,2025年05月,スタンダードレンジプラス,,8.2,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,28,3L13,4 - きれい,179 ～ 181,2025年05月,スタンダードレンジプラス,,8.2,パール,000 AC NV TV SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＣＡＴ,31,3L13T,5 - すごくきれい,227 ～ 232,2025年05月,,,7.3,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 2WD,2022,ＣＡＴ,18,YL1YT,5 - すごくきれい,271 ～ 274,2025年05月,,,7.10,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 4WD,2021,ＡＴ,33,3L23,5 - すごくきれい,249 ～ 253,2025年05月,,,8.3,グレー,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＡＴ,44,3L13,4 - きれい,172 ～ 177,2025年05月,スタンダードレンジプラス,,7.4,パール,000 AC AW SR 革,,,,,
テスラ,モデル３ 2WD,2022,ＡＴ,50,3L13T,5 - すごくきれい,185 ～ 190,2025年05月,,,9.3,赤,000 AC NV TV AW SR,,,,,
テスラ,モデルＹ 5D 2WD,2022,ＣＡＴ,1,YL1YT,5 - すごくきれい,277 ～ 279,2025年05月,ベースグレード,,,パール,000 AC SR,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,25,3L13,5 - すごくきれい,198 ～ 203,2025年05月,スタンダードプラス,,7.12,パール,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2019,ＡＴ,27,5 - すごくきれい,367 ～ 371,nan,2025年05月,１００Ｄ,,,青,000 AC NV TV AW SR 革,,,,,
テスラ,モデル３ 5D 2WD,2021,ＡＴ,76,3L13,4 - きれい,168 ～ 172,2025年05月,スタンダードレンジプラス,,8.4,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＹ 4WD,2023,ＣＡＴ,22,YL3YT,5 - すごくきれい,339 ～ 344,2025年05月,,,8.6,パール,000 AC NV TV AW 革,,,,,
テスラ,モデル３ 5D 2WD,2020,ＣＡＴ,26,3L13,5 - すごくきれい,198 ～ 201,2025年05月,スタンダードレンジプラス,,7.11,白,000 AC NV TV AW SR 革,,,,,
テスラ,モデルＸ 5D 4WD,2017,ＣＡＴ,60,4 - きれい,343 ～ 345,nan,2025年05月,１００Ｄ,,8.1,グレー,000 AC NV TV AW 革,,,,,
テスラ,モデルＹ 5D 2WD,2023,ＡＴ,13,YL1YT,5 - すごくきれい,276 ～ 279,2025年05月,ＲＷＤ,,8.5,青,000 AC NV TV AW SR 革,,,,,
